"","name","short_name","date","lst"
"1551","Churdhar WLS","CD","2014_12_19",5.5889514
"1552","Churdhar WLS","CD","2014_12_27",6.1572348
"1553","Churdhar WLS","CD","2015_01_01",5.3657558
"1554","Churdhar WLS","CD","2015_01_09",7.6130746
"1555","Churdhar WLS","CD","2015_01_17",5.9895154
"1556","Churdhar WLS","CD","2015_01_25",5.5551693
"1557","Churdhar WLS","CD","2015_02_02",4.0317124
"1558","Churdhar WLS","CD","2015_02_10",9.7209025
"1559","Churdhar WLS","CD","2015_02_18",9.5700316
"1560","Churdhar WLS","CD","2015_02_26",5.3583263
"1561","Churdhar WLS","CD","2015_03_06",6.5694303
"1562","Churdhar WLS","CD","2015_03_14",11.3994027
"1563","Churdhar WLS","CD","2015_03_22",16.7550188
"1564","Churdhar WLS","CD","2015_03_30",11.6328529
"1565","Churdhar WLS","CD","2015_04_07",15.3224945
"1566","Churdhar WLS","CD","2015_04_15",16.13246
"1567","Churdhar WLS","CD","2015_04_23",18.366389
"1568","Churdhar WLS","CD","2015_05_01",20.0532418
"1569","Churdhar WLS","CD","2015_05_09",17.7681663
"1570","Churdhar WLS","CD","2015_05_17",22.6417348
"1571","Churdhar WLS","CD","2015_05_25",19.6396752
"1572","Churdhar WLS","CD","2015_06_02",18.1706425
"1573","Churdhar WLS","CD","2015_06_10",21.892702
"1574","Churdhar WLS","CD","2015_06_18",19.9885165
"1575","Churdhar WLS","CD","2015_06_26",20.6579127
"1576","Churdhar WLS","CD","2015_07_04",17.9266295
"1577","Churdhar WLS","CD","2015_07_12",NA
"1578","Churdhar WLS","CD","2015_07_20",16.8073473
"1579","Churdhar WLS","CD","2015_07_28",18.9420597
"1580","Churdhar WLS","CD","2015_08_05",NA
"1581","Churdhar WLS","CD","2015_08_13",15.0951889
"1582","Churdhar WLS","CD","2015_08_21",17.0071226
"1583","Churdhar WLS","CD","2015_08_29",18.2441924
"1584","Churdhar WLS","CD","2015_09_06",18.5835932
"1585","Churdhar WLS","CD","2015_09_14",16.942973
"1586","Churdhar WLS","CD","2015_09_22",15.9801345
"1587","Churdhar WLS","CD","2015_09_30",18.9319112
"1588","Churdhar WLS","CD","2015_10_08",17.4660214
"1589","Churdhar WLS","CD","2015_10_16",15.9032688
"1590","Churdhar WLS","CD","2015_10_24",11.6464135
"1591","Churdhar WLS","CD","2015_11_01",10.677864
"1592","Churdhar WLS","CD","2015_11_09",12.7544654
"1593","Churdhar WLS","CD","2015_11_17",13.0780933
"1594","Churdhar WLS","CD","2015_11_25",10.7245742
"1595","Churdhar WLS","CD","2015_12_03",10.4277667
"1596","Churdhar WLS","CD","2015_12_11",5.465787
"1597","Churdhar WLS","CD","2015_12_19",6.0458938
"1598","Churdhar WLS","CD","2015_12_27",9.1541359
"1599","Churdhar WLS","CD","2016_01_01",8.5379876
"1600","Churdhar WLS","CD","2016_01_09",9.0932883
"1601","Churdhar WLS","CD","2016_01_17",7.1938021
"1602","Churdhar WLS","CD","2016_01_25",6.7456521
"1603","Churdhar WLS","CD","2016_02_02",11.0702498
"1604","Churdhar WLS","CD","2016_02_10",6.4643368
"1605","Churdhar WLS","CD","2016_02_18",14.0796412
"1606","Churdhar WLS","CD","2016_02_26",11.8542893
"1607","Churdhar WLS","CD","2016_03_05",12.0594249
"1608","Churdhar WLS","CD","2016_03_13",9.806862
"1609","Churdhar WLS","CD","2016_03_21",14.8562812
"1610","Churdhar WLS","CD","2016_03_29",14.42406
"1611","Churdhar WLS","CD","2016_04_06",18.3309929
"1612","Churdhar WLS","CD","2016_04_14",18.2473166
"1613","Churdhar WLS","CD","2016_04_22",19.2783787
"1614","Churdhar WLS","CD","2016_04_30",21.7429345
"1615","Churdhar WLS","CD","2016_05_08",21.3168142
"1616","Churdhar WLS","CD","2016_05_16",22.8173354
"1617","Churdhar WLS","CD","2016_05_24",21.2542811
"1618","Churdhar WLS","CD","2016_06_01",21.6251864
"1619","Churdhar WLS","CD","2016_06_09",18.3354323
"1620","Churdhar WLS","CD","2016_06_17",18.6525873
"1621","Churdhar WLS","CD","2016_06_25",20.7234776
"1622","Churdhar WLS","CD","2016_07_03",15.7166831
"1623","Churdhar WLS","CD","2016_07_11",8.59
"1624","Churdhar WLS","CD","2016_07_19",18.2459413
"1625","Churdhar WLS","CD","2016_07_27",21.8152532
"1626","Churdhar WLS","CD","2016_08_04",12.6949356
"1627","Churdhar WLS","CD","2016_08_12",20.1322377
"1628","Churdhar WLS","CD","2016_08_20",17.3937796
"1629","Churdhar WLS","CD","2016_08_28",15.898811
"1630","Churdhar WLS","CD","2016_09_05",17.1455338
"1631","Churdhar WLS","CD","2016_09_13",14.910356
"1632","Churdhar WLS","CD","2016_09_21",12.8807742
"1633","Churdhar WLS","CD","2016_09_29",15.437994
"1634","Churdhar WLS","CD","2016_10_07",16.7850043
"1635","Churdhar WLS","CD","2016_10_15",17.1599369
"1636","Churdhar WLS","CD","2016_10_23",15.2317109
"1637","Churdhar WLS","CD","2016_10_31",14.3277177
"1638","Churdhar WLS","CD","2016_11_08",13.976958
"1639","Churdhar WLS","CD","2016_11_16",14.6455543
"1640","Churdhar WLS","CD","2016_11_24",14.0367829
"1641","Churdhar WLS","CD","2016_12_02",15.2604232
"1642","Churdhar WLS","CD","2016_12_10",11.4842636
"1643","Churdhar WLS","CD","2016_12_18",14.1500319
"1644","Churdhar WLS","CD","2016_12_26",11.3044235
"1645","Churdhar WLS","CD","2017_01_01",5.969779
"1646","Churdhar WLS","CD","2017_01_09",-1.6345974
"1647","Churdhar WLS","CD","2017_01_17",5.5139313
"1648","Churdhar WLS","CD","2017_01_25",7.2750124
"1649","Churdhar WLS","CD","2017_02_02",5.621507
"1650","Churdhar WLS","CD","2017_02_10",10.5548051
"1651","Churdhar WLS","CD","2017_02_18",10.5719864
"1652","Churdhar WLS","CD","2017_02_26",10.4908903
"1653","Churdhar WLS","CD","2017_03_06",6.4782676
"1654","Churdhar WLS","CD","2017_03_14",9.7031031
"1655","Churdhar WLS","CD","2017_03_22",16.0568789
"1656","Churdhar WLS","CD","2017_03_30",19.1223611
"1657","Churdhar WLS","CD","2017_04_07",18.9975679
"1658","Churdhar WLS","CD","2017_04_15",21.6956543
"1659","Churdhar WLS","CD","2017_04_23",17.6898916
"1660","Churdhar WLS","CD","2017_05_01",20.2169962
"1661","Churdhar WLS","CD","2017_05_09",21.7047069
"1662","Churdhar WLS","CD","2017_05_17",15.7706334
"1663","Churdhar WLS","CD","2017_05_25",19.6233057
"1664","Churdhar WLS","CD","2017_06_02",21.5916384
"1665","Churdhar WLS","CD","2017_06_10",19.676458
"1666","Churdhar WLS","CD","2017_06_18",20.6578096
"1667","Churdhar WLS","CD","2017_06_26",NA
"1668","Churdhar WLS","CD","2017_07_04",16.9232944
"1669","Churdhar WLS","CD","2017_07_12",15.2491648
"1670","Churdhar WLS","CD","2017_07_20",8.1565638
"1671","Churdhar WLS","CD","2017_07_28",11.0079897
"1672","Churdhar WLS","CD","2017_08_05",14.4313469
"1673","Churdhar WLS","CD","2017_08_13",16.4971951
"1674","Churdhar WLS","CD","2017_08_21",15.6788303
"1675","Churdhar WLS","CD","2017_08_29",15.4982479
"1676","Churdhar WLS","CD","2017_09_06",16.0074763
"1677","Churdhar WLS","CD","2017_09_14",16.6327893
"1678","Churdhar WLS","CD","2017_09_22",16.2755112
"1679","Churdhar WLS","CD","2017_09_30",19.5206693
"1680","Churdhar WLS","CD","2017_10_08",16.3426931
"1681","Churdhar WLS","CD","2017_10_16",16.6670286
"1682","Churdhar WLS","CD","2017_10_24",13.4633291
"1683","Churdhar WLS","CD","2017_11_01",14.1245834
"1684","Churdhar WLS","CD","2017_11_09",10.9162993
"1685","Churdhar WLS","CD","2017_11_17",9.9588758
"1686","Churdhar WLS","CD","2017_11_25",11.8254717
"1687","Churdhar WLS","CD","2017_12_03",11.5597448
"1688","Churdhar WLS","CD","2017_12_11",7.8874094
"1689","Churdhar WLS","CD","2017_12_19",10.9344423
"1690","Churdhar WLS","CD","2017_12_27",8.4605887
"1691","Churdhar WLS","CD","2018_01_01",6.4445597
"1692","Churdhar WLS","CD","2018_01_09",12.0962533
"1693","Churdhar WLS","CD","2018_01_17",11.8037463
"1694","Churdhar WLS","CD","2018_01_25",8.079415
"1695","Churdhar WLS","CD","2018_02_02",8.1647835
"1696","Churdhar WLS","CD","2018_02_10",6.4935182
"1697","Churdhar WLS","CD","2018_02_18",10.2669252
"1698","Churdhar WLS","CD","2018_02_26",9.8391983
"1699","Churdhar WLS","CD","2018_03_06",13.5156599
"1700","Churdhar WLS","CD","2018_03_14",14.8187928
"1701","Churdhar WLS","CD","2018_03_22",17.5549195
"1702","Churdhar WLS","CD","2018_03_30",17.5494383
"1703","Churdhar WLS","CD","2018_04_07",12.2001785
"1704","Churdhar WLS","CD","2018_04_15",16.9318842
"1705","Churdhar WLS","CD","2018_04_23",20.2888307
"1706","Churdhar WLS","CD","2018_05_01",19.4063265
"1707","Churdhar WLS","CD","2018_05_09",19.7606914
"1708","Churdhar WLS","CD","2018_05_17",22.3279531
"1709","Churdhar WLS","CD","2018_05_25",23.7100468
"1710","Churdhar WLS","CD","2018_06_02",16.5687321
"1711","Churdhar WLS","CD","2018_06_10",17.1269506
"1712","Churdhar WLS","CD","2018_06_18",21.3463018
"1713","Churdhar WLS","CD","2018_06_26",15.2968993
"1714","Churdhar WLS","CD","2018_07_04",18.3473397
"1715","Churdhar WLS","CD","2018_07_12",16.11
"1716","Churdhar WLS","CD","2018_07_20",15.1746764
"1717","Churdhar WLS","CD","2018_07_28",17.0661992
"1718","Churdhar WLS","CD","2018_08_05",17.9416853
"1719","Churdhar WLS","CD","2018_08_13",12.4464948
"1720","Churdhar WLS","CD","2018_08_21",15.8313219
"1721","Churdhar WLS","CD","2018_08_29",14.4661498
"1722","Churdhar WLS","CD","2018_09_06",12.9534201
"1723","Churdhar WLS","CD","2018_09_14",18.4998071
"1724","Churdhar WLS","CD","2018_09_22",16.3590779
"1725","Churdhar WLS","CD","2018_09_30",16.2204694
"1726","Churdhar WLS","CD","2018_10_08",14.1298272
"1727","Churdhar WLS","CD","2018_10_16",13.2091777
"1728","Churdhar WLS","CD","2018_10_24",14.040421
"1729","Churdhar WLS","CD","2018_11_01",12.5829771
"1730","Churdhar WLS","CD","2018_11_09",10.8585967
"1731","Churdhar WLS","CD","2018_11_17",12.1991458
"1732","Churdhar WLS","CD","2018_11_25",11.47753
"1733","Churdhar WLS","CD","2018_12_03",8.2071122
"1734","Churdhar WLS","CD","2018_12_11",6.1395809
"1735","Churdhar WLS","CD","2018_12_19",8.5672806
"1736","Churdhar WLS","CD","2018_12_27",7.4760863
"1737","Churdhar WLS","CD","2019_01_01",4.9963287
"1738","Churdhar WLS","CD","2019_01_09",4.6722918
"1739","Churdhar WLS","CD","2019_01_17",6.0060687
"1740","Churdhar WLS","CD","2019_01_25",-0.1879466
"1741","Churdhar WLS","CD","2019_02_02",4.8861608
"1742","Churdhar WLS","CD","2019_02_10",3.1668431
"1743","Churdhar WLS","CD","2019_02_18",4.7012768
"1744","Churdhar WLS","CD","2019_02_26",3.746417
"1745","Churdhar WLS","CD","2019_03_06",8.0034945
"1746","Churdhar WLS","CD","2019_03_14",10.3080427
"1747","Churdhar WLS","CD","2019_03_22",13.398831
"1748","Churdhar WLS","CD","2019_03_30",17.8691969
"1749","Churdhar WLS","CD","2019_04_07",16.7902206
"1750","Churdhar WLS","CD","2019_04_15",19.0861695
"1751","Churdhar WLS","CD","2019_04_23",20.3746748
"1752","Churdhar WLS","CD","2019_05_01",19.9813112
"1753","Churdhar WLS","CD","2019_05_09",18.2000903
"1754","Churdhar WLS","CD","2019_05_17",17.0456611
"1755","Churdhar WLS","CD","2019_05_25",23.5058125
"1756","Churdhar WLS","CD","2019_06_02",22.6100749
"1757","Churdhar WLS","CD","2019_06_10",22.1216233
"1758","Churdhar WLS","CD","2019_06_18",18.668663
"1759","Churdhar WLS","CD","2019_06_26",18.404335
"1760","Churdhar WLS","CD","2019_07_04",18.3732584
"1761","Churdhar WLS","CD","2019_07_12",13.1581279
"1762","Churdhar WLS","CD","2019_07_20",20.9665264
"1763","Churdhar WLS","CD","2019_07_28",12.0046096
"1764","Churdhar WLS","CD","2019_08_05",12.3662434
"1765","Churdhar WLS","CD","2019_08_13",12.3423745
"1766","Churdhar WLS","CD","2019_08_21",19.5518539
"1767","Churdhar WLS","CD","2019_08_29",12.4984996
"1768","Churdhar WLS","CD","2019_09_06",17.4996197
"1769","Churdhar WLS","CD","2019_09_14",15.6827596
"1770","Churdhar WLS","CD","2019_09_22",15.3060979
"1771","Churdhar WLS","CD","2019_09_30",13.7277688
"1772","Churdhar WLS","CD","2019_10_08",15.058808
"1773","Churdhar WLS","CD","2019_10_16",14.1877529
"1774","Churdhar WLS","CD","2019_10_24",15.2195127
"1775","Churdhar WLS","CD","2019_11_01",11.7550467
"1776","Churdhar WLS","CD","2019_11_09",13.1614822
"1777","Churdhar WLS","CD","2019_11_17",11.9480074
"1778","Churdhar WLS","CD","2019_11_25",7.6960974
"1779","Churdhar WLS","CD","2019_12_03",8.6852979
"1780","Churdhar WLS","CD","2019_12_11",5.6721604
"1781","Churdhar WLS","CD","2019_12_19",4.3936498
"1782","Churdhar WLS","CD","2019_12_27",7.6948229
"1783","Churdhar WLS","CD","2020_01_01",3.4344019
"1784","Churdhar WLS","CD","2020_01_09",-0.3232884
"1785","Churdhar WLS","CD","2020_01_17",3.3677485
"1786","Churdhar WLS","CD","2020_01_25",3.5685409
"1787","Churdhar WLS","CD","2020_02_02",4.4066034
"1788","Churdhar WLS","CD","2020_02_10",10.3071181
"1789","Churdhar WLS","CD","2020_02_18",9.8627701
"1790","Churdhar WLS","CD","2020_02_26",7.0795394
"1791","Churdhar WLS","CD","2020_03_05",8.3609066
"1792","Churdhar WLS","CD","2020_03_13",9.087672
"1793","Churdhar WLS","CD","2020_03_21",12.3085429
"1794","Churdhar WLS","CD","2020_03_29",11.6892871
"1795","Churdhar WLS","CD","2020_04_06",14.332502
"1796","Churdhar WLS","CD","2020_04_14",10.8504496
"1797","Churdhar WLS","CD","2020_04_22",13.8027561
"1798","Churdhar WLS","CD","2020_04_30",16.38413
"1799","Churdhar WLS","CD","2020_05_08",20.3351311
"1800","Churdhar WLS","CD","2020_05_16",21.4083736
"1801","Churdhar WLS","CD","2020_05_24",22.7988729
"1802","Churdhar WLS","CD","2020_06_01",15.8989961
"1803","Churdhar WLS","CD","2020_06_09",20.3047849
"1804","Churdhar WLS","CD","2020_06_17",16.1119451
"1805","Churdhar WLS","CD","2020_06_25",17.9342651
"1806","Churdhar WLS","CD","2020_07_03",15.6202619
"1807","Churdhar WLS","CD","2020_07_11",20.1145969
"1808","Churdhar WLS","CD","2020_07_19",15.6344584
"1809","Churdhar WLS","CD","2020_07_27",15.5862118
"1810","Churdhar WLS","CD","2020_08_04",15.8460567
"1811","Churdhar WLS","CD","2020_08_12",12.9310177
"1812","Churdhar WLS","CD","2020_08_20",17.2131223
"1813","Churdhar WLS","CD","2020_08_28",15.3044368
"1814","Churdhar WLS","CD","2020_09_05",15.8004273
"1815","Churdhar WLS","CD","2020_09_13",20.2205408
"1816","Churdhar WLS","CD","2020_09_21",17.4746612
"1817","Churdhar WLS","CD","2020_09_29",19.2716307
"1818","Churdhar WLS","CD","2020_10_07",18.6019558
"1819","Churdhar WLS","CD","2020_10_15",17.6362396
"1820","Churdhar WLS","CD","2020_10_23",14.8171981
"1821","Churdhar WLS","CD","2020_10_31",13.2423041
"1822","Churdhar WLS","CD","2020_11_08",13.7093468
"1823","Churdhar WLS","CD","2020_11_16",8.4155279
"1824","Churdhar WLS","CD","2020_11_24",11.1074643
"1825","Churdhar WLS","CD","2020_12_02",11.1309042
"1826","Churdhar WLS","CD","2020_12_10",7.3810689
"1827","Churdhar WLS","CD","2020_12_18",8.7552166
"1828","Churdhar WLS","CD","2020_12_26",6.5850951
"1829","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_01_01",15.1365719
"1830","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_01_09",14.1205027
"1831","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_01_17",19.3238712
"1832","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_01_25",22.7468948
"1833","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_02_02",22.2794093
"1834","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_02_10",22.9015181
"1835","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_02_18",23.6035593
"1836","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_02_26",26.4166251
"1837","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_03_06",27.0449864
"1838","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_03_14",31.1676873
"1839","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_03_22",32.0208704
"1840","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_03_30",31.7546746
"1841","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_04_07",37.1860834
"1842","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_04_15",34.6234988
"1843","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_04_23",40.7778504
"1844","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_05_01",37.8934886
"1845","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_05_09",38.3626031
"1846","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_05_17",36.1109682
"1847","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_05_25",34.3433618
"1848","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_06_02",30.4116771
"1849","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_06_10",35.4259151
"1850","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_07_04",29.2460067
"1851","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_07_12",20.0861722
"1852","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_07_20",NA
"1853","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_07_28",28.5283421
"1854","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_08_05",29.9292364
"1855","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_08_13",27.6701216
"1856","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_08_21",27.4926731
"1857","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_08_29",28.1872544
"1858","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_09_06",28.0243871
"1859","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_09_14",28.9315374
"1860","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_09_22",30.3704811
"1861","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_09_30",28.8808906
"1862","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_10_08",28.7911715
"1863","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_10_16",27.7444625
"1864","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_10_24",26.6934508
"1865","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_11_01",26.1009025
"1866","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_11_09",26.1494267
"1867","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_11_17",24.5784587
"1868","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_11_25",23.5191343
"1869","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_12_03",21.8176903
"1870","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_12_11",19.9350949
"1871","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_12_19",19.87742
"1872","Morni Hills (Khol-Hi-Raitan) WLS","MH","2001_12_27",14.5458001
"1873","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_01_01",18.5247566
"1874","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_01_09",19.9802857
"1875","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_01_17",18.1961164
"1876","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_01_25",18.4087676
"1877","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_02_02",20.2078285
"1878","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_02_10",19.2135455
"1879","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_02_18",23.411553
"1880","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_02_26",21.5605178
"1881","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_03_06",24.5027314
"1882","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_03_14",29.5602268
"1883","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_03_22",35.6467656
"1884","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_03_30",30.2902879
"1885","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_04_07",33.8806168
"1886","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_04_15",38.0703881
"1887","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_04_23",31.2249264
"1888","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_05_01",36.3148245
"1889","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_05_09",39.3460354
"1890","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_05_17",39.4918925
"1891","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_05_25",34.8594818
"1892","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_06_02",35.251623
"1893","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_06_10",33.7626541
"1894","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_06_18",33.6996485
"1895","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_06_26",33.140322
"1896","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_07_04",29.3630503
"1897","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_07_12",30.9629117
"1898","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_07_20",30.2659664
"1899","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_07_28",29.6302733
"1900","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_08_05",32.5229465
"1901","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_08_13",26.50993
"1902","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_08_21",24.91
"1903","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_08_29",27.0752217
"1904","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_09_06",26.8344805
"1905","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_09_14",27.0062975
"1906","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_09_22",27.0545768
"1907","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_09_30",29.847242
"1908","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_10_08",27.1168021
"1909","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_10_16",26.1659264
"1910","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_10_24",26.0749814
"1911","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_11_01",25.3665626
"1912","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_11_09",23.2039996
"1913","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_11_17",24.2722513
"1914","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_11_25",23.2110683
"1915","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_12_03",21.7313216
"1916","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_12_11",20.4050329
"1917","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_12_19",20.7707033
"1918","Morni Hills (Khol-Hi-Raitan) WLS","MH","2002_12_27",18.2027855
"1919","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_01_01",14.1929043
"1920","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_01_09",12.3789595
"1921","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_01_17",15.5474905
"1922","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_01_25",19.5737043
"1923","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_02_02",18.6992525
"1924","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_02_10",20.0471351
"1925","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_02_18",22.0575466
"1926","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_02_26",23.9442915
"1927","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_03_06",23.044494
"1928","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_03_14",28.0670388
"1929","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_03_22",27.2881871
"1930","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_03_30",30.8578557
"1931","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_04_07",34.8304494
"1932","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_04_15",34.4797785
"1933","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_04_23",36.4085936
"1934","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_05_01",34.6881162
"1935","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_05_09",37.2815642
"1936","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_05_17",42.1521481
"1937","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_05_25",41.367409
"1938","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_06_02",40.5385597
"1939","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_06_10",36.2136144
"1940","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_06_18",32.9464582
"1941","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_06_26",28.792757
"1942","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_07_04",32.2125953
"1943","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_07_12",29.2320351
"1944","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_07_20",29.5429636
"1945","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_07_28",26.1454883
"1946","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_08_05",29.8800074
"1947","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_08_13",NA
"1948","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_08_21",27.4334364
"1949","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_08_29",NA
"1950","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_09_06",28.6545962
"1951","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_09_14",27.2741198
"1952","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_09_22",27.4392745
"1953","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_09_30",28.4768191
"1954","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_10_08",28.7743903
"1955","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_10_16",27.8416097
"1956","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_10_24",26.5083898
"1957","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_11_01",26.3791061
"1958","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_11_09",24.3583532
"1959","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_11_17",22.1318115
"1960","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_11_25",21.5621006
"1961","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_12_03",21.88324
"1962","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_12_11",21.4202029
"1963","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_12_19",13.8150271
